Usertype,Month,Tripduration
Customer,Jun,4415
Customer,Jun,4935
Customer,Jun,4459
Customer,Jun,8284
Customer,Jun,130
Customer,Jun,4461
Customer,Jun,788
Customer,Jun,10002
Customer,Jun,14215
Customer,Jun,10084
Customer,Jun,9995
Customer,Jun,9245
Customer,Jun,457
Customer,Jun,22676
Customer,Jun,7687
Customer,Jun,3790
Customer,Jun,7524
Customer,Jun,1235
Customer,Jun,78
Subscriber,Jun,494
Customer,Jun,3033
Subscriber,Jun,292
Customer,Jun,3606
Subscriber,Jun,84725
Customer,Jun,3275
Customer,Jun,3190
Customer,Jun,1001
Subscriber,Jun,251
Customer,Jun,5350
Customer,Jun,83832
Customer,Jun,19682
Customer,Jun,8417
Customer,Jun,5900
Customer,Jun,8408
Customer,Jun,2777
Customer,Jun,4095
Customer,Jun,4071
Customer,Jun,5418
Customer,Jun,8121
Customer,Jun,1924
Customer,Jun,92908
Customer,Jun,119
Customer,Jun,4945
Customer,Jun,1209
Subscriber,Jun,1345
Customer,Jun,3902
Customer,Jun,3664
Customer,Jun,3800
Customer,Jun,2316
Customer,Jun,3389
Customer,Jun,1795
Customer,Jun,1770
Customer,Jun,3329
Customer,Jun,5980
Subscriber,Jun,703
Customer,Jun,12919
Customer,Jun,1468
Customer,Jun,8205
Customer,Jun,1235
Customer,Jun,1229
Customer,Jun,7594
Customer,Jun,7940
Customer,Jun,5582
Customer,Jun,10779
Customer,Jun,1129
Customer,Jun,12827
Customer,Jun,12736
Customer,Jun,13393
Customer,Jun,13232
Customer,Jun,1503
Subscriber,Jun,1392
Customer,Jun,6117
Customer,Jun,2183
Customer,Jun,12512
Customer,Jun,6029
Customer,Jun,17330
Customer,Jun,11457
Customer,Jun,6554
Customer,Jun,12158
Customer,Jun,3989
Customer,Jun,3992
Customer,Jun,4523
Subscriber,Jun,752
Customer,Jun,4652
Customer,Jun,2120
Customer,Jun,2094
Customer,Jun,14084
Customer,Jun,22873
Subscriber,Jun,2182
Subscriber,Jun,108
Customer,Jun,5010
Customer,Jun,5385
Customer,Jun,486
Customer,Jun,5269
Customer,Jun,5161
Subscriber,Jun,1782
Customer,Jun,10332
Customer,Jun,10258
Subscriber,Jun,858
Customer,Jun,1202
Customer,Jun,7055
Customer,Jun,7966
Customer,Jun,1050
Subscriber,Jun,2794
Customer,Jun,86423
Subscriber,Jun,355
Customer,Jun,4705
Customer,Jun,1002
Customer,Jun,4708
Customer,Jun,1221
Customer,Jun,1396
Customer,Jun,4455
Customer,Jun,326
Customer,Jun,9054
Customer,Jun,4273
Customer,Jun,9659
Customer,Jun,4585
Customer,Jun,8908
Customer,Jun,8974
Customer,Jun,3260
Customer,Jun,2620
Customer,Jun,2573
Customer,Jun,1216
Customer,Jun,18194
Subscriber,Jun,1133
Customer,Jun,2681
Customer,Jun,6455
Customer,Jun,4242
Customer,Jun,6321
Customer,Jun,4180
Customer,Jun,6102
Customer,Jun,1964
Customer,Jun,8894
Customer,Jun,6600
Customer,Jun,1093
Customer,Jun,4456
Customer,Jun,16035
Customer,Jun,2412
Subscriber,Jun,316
Customer,Jun,255
Customer,Jun,2437
Customer,Jun,3400
Customer,Jun,1930
Customer,Jun,1077
Customer,Jun,7469
Customer,Jun,79606
Customer,Jun,2132
Customer,Jun,500
Customer,Jun,7787
Customer,Jun,3388
Customer,Jun,1456
Customer,Jun,5407
Customer,Jun,477
Customer,Jun,76030
Customer,Jun,76088
Subscriber,Jun,426
Subscriber,Jun,844
Customer,Jun,6603
Customer,Jun,6944
Customer,Jun,13044
Customer,Jun,12066
Customer,Jun,12040
Subscriber,Jun,169
Customer,Jun,1281
Customer,Jun,2567
Customer,Jun,2537
Customer,Jun,5090
Customer,Jun,4944
Subscriber,Jun,622
Subscriber,Jun,602
Customer,Jun,2398
Customer,Jun,6403
Customer,Jun,7977
Customer,Jun,10244
Customer,Jun,5480
Customer,Jun,5411
Customer,Jun,10180
Customer,Jun,3117
Customer,Jun,5459
Customer,Jun,998
Customer,Jun,5344
Customer,Jun,24516
Customer,Jun,4975
Customer,Jun,11826
Customer,Jun,872
Subscriber,Jun,1768
Subscriber,Jun,1738
Customer,Jun,5348
Customer,Jun,5638
Customer,Jun,3500
Customer,Jun,7230
Customer,Jun,4993
Customer,Jun,76
Subscriber,Jun,1093
Customer,Jun,154
Customer,Jun,137
Customer,Jun,1660
Customer,Jun,3254
Customer,Jun,4914
Customer,Jun,6931
Customer,Jun,4730
Customer,Jun,4694
Customer,Jun,1320
Customer,Jun,3085
Customer,Jun,4272
Customer,Jun,7807
Customer,Jun,3359
Customer,Jun,8941
Customer,Jun,7674
Subscriber,Jun,1592
Customer,Jun,3314
Subscriber,Jun,1297
Customer,Jun,2724
Customer,Jun,3755
Customer,Jun,3192
Customer,Jun,1092
Customer,Jun,10192
Customer,Jun,10184
Subscriber,Jun,2473
Customer,Jun,2178
Customer,Jun,2394
Customer,Jun,3028
Customer,Jun,6086
Customer,Jun,2957
Customer,Jun,7707
Subscriber,Jun,495
Customer,Jun,2130
Customer,Jun,98000
Customer,Jun,303
Customer,Jun,7228
Customer,Jun,6554
Customer,Jun,5095
Customer,Jun,4861
Customer,Jun,7475
Customer,Jun,3611
Customer,Jun,3582
Customer,Jun,7208
Customer,Jun,7213
Customer,Jun,11359
Customer,Jun,2568
Customer,Jun,2595
Customer,Jun,10508
Customer,Jun,4664
Customer,Jun,10401
Customer,Jun,230
Customer,Jun,10369
Customer,Jun,1926
Subscriber,Jun,496
Customer,Jun,1021
Customer,Jun,153
Customer,Jun,1576
Subscriber,Jun,1629
Subscriber,Jun,1633
Customer,Jun,3946
Customer,Jun,3947
Customer,Jun,2676
Customer,Jun,11614
Subscriber,Jun,1159
Customer,Jun,4387
Customer,Jun,3595
Customer,Jun,4128
Customer,Jun,9270
Subscriber,Jun,96287
Customer,Jun,5666
Customer,Jun,7661
Customer,Jun,7781
Customer,Jun,7517
Subscriber,Jun,3718
Customer,Jun,7456
Customer,Jun,890
Customer,Jun,4997
Customer,Jun,188
Customer,Jun,4880
Customer,Jun,2636
Customer,Jun,2488
Customer,Jun,8114
Customer,Jun,4929
Customer,Jun,5244
Customer,Jun,2893
Customer,Jun,1155
Customer,Jun,988
Customer,Jun,928
Customer,Jun,926
Customer,Jun,180
Customer,Jun,977
Customer,Jun,2774
Customer,Jun,72422
Customer,Jun,5570
Subscriber,Jun,6573
Customer,Jun,3666
Subscriber,Jun,3618
Subscriber,Jun,3483
Subscriber,Jun,145
Subscriber,Jun,269
Customer,Jun,1232
Customer,Jun,3471
Customer,Jun,182
Customer,Jun,74011
Customer,Jun,2895
Customer,Jun,186
Subscriber,Jun,2783
Customer,Jun,2408
Customer,Jun,2042
Customer,Jun,5729
Customer,Jun,7762
Customer,Jun,7568
Customer,Jun,7504
Customer,Jun,4235
Customer,Jun,2293
Customer,Jun,376
Customer,Jun,7692
Customer,Jun,332
Customer,Jun,3372
Customer,Jun,3851
Customer,Jun,5432
Customer,Jun,4318
Customer,Jun,5477
Customer,Jun,5437
Customer,Jun,917
Customer,Jun,5149
Customer,Jun,2524
Customer,Jun,73109
Subscriber,Jun,1846
Customer,Jun,8683
Customer,Jun,6742
Customer,Jun,9461
Customer,Jun,72714
Customer,Jun,8003
Customer,Jun,7974
Customer,Jun,4994
Customer,Jun,4959
Customer,Jun,4906
Customer,Jun,445
Customer,Jun,506
Customer,Jun,6028
Customer,Jun,495
Customer,Jun,475
Customer,Jun,3078
Customer,Jun,117
Customer,Jun,3082
Subscriber,Jun,8443
Subscriber,Jun,8280
Customer,Jun,2686
Customer,Jun,12222
Customer,Jun,3171
Customer,Jun,7490
Customer,Jun,75760
Subscriber,Jun,6657
Customer,Jun,553
Subscriber,Jun,1662
Subscriber,Jun,1474
Customer,Jun,3209
Customer,Jun,4787
Customer,Jun,4782
Customer,Jun,1799
Customer,Jun,613
Customer,Jun,68947
Customer,Jun,1893
Customer,Jun,2944
Customer,Jun,4190
Customer,Jun,3779
Customer,Jun,3081
Customer,Jun,4147
Customer,Jun,3749
Customer,Jun,73658
Customer,Jun,2746
Customer,Jun,3537
Customer,Jun,70587
Subscriber,Jun,930
Customer,Jun,342
Customer,Jun,124
Customer,Jun,201
Customer,Jun,898
Customer,Jun,989
Customer,Jun,3199
Customer,Jun,323
Customer,Jun,63222
Customer,Jun,9327
Customer,Jun,5214
Customer,Jun,9108
Subscriber,Jun,246
Customer,Jun,1761
Customer,Jun,556
Customer,Jun,4732
Customer,Jun,4070
Customer,Jun,20141
Customer,Jun,3924
Customer,Jun,3996
Customer,Jun,54779
Customer,Jun,57473
Customer,Jun,4306
Customer,Jun,65983
Customer,Jun,5595
Customer,Jun,54668
Customer,Jun,3754
Customer,Jun,105
Customer,Jun,1667
Customer,Jun,2018
Customer,Jun,4107
Customer,Jun,5816
Customer,Jun,3168
Customer,Jun,4123
Customer,Jun,4761
Customer,Jun,3496
Customer,Jun,3963
Customer,Jun,1044
Customer,Jun,5040
Customer,Jun,1319
Subscriber,Jun,200
Subscriber,Jun,735
Customer,Jun,2977
Subscriber,Jun,606
Customer,Jun,1055
Customer,Jun,115
Customer,Jun,4040
Customer,Jun,531
Customer,Jun,1813
Customer,Jun,968
Customer,Jun,4214
Customer,Jun,3306
Customer,Jun,3127
Subscriber,Jun,555
Customer,Jun,3833
Customer,Jun,856
Customer,Jun,3591
Customer,Jun,55265
Customer,Jun,2943
Customer,Jun,614
Customer,Jun,55029
Customer,Jun,4673
Customer,Jun,4615
Customer,Jun,7864
Customer,Jun,7836
Customer,Jun,7765
Customer,Jun,7694
Customer,Jun,4695
Customer,Jun,4727
Subscriber,Jun,1345
Subscriber,Jun,64377
Customer,Jun,810
Customer,Jun,16854
Customer,Jun,1906
Customer,Jun,3537
Subscriber,Jun,3683
Customer,Jun,4367
Customer,Jun,4624
Customer,Jun,15354
Customer,Jun,4367
Customer,Jun,1366
Customer,Jun,15349
Customer,Jun,1335
Customer,Jun,1075
Customer,Jun,1043
Subscriber,Jun,3068
Customer,Jun,983
Customer,Jun,1311
Customer,Jun,55320
Customer,Jun,2141
Customer,Jun,66492
Customer,Jun,9357
Subscriber,Jun,552
Subscriber,Jun,230
Subscriber,Jun,1078
Customer,Jun,3282
Customer,Jun,3954
Subscriber,Jun,3064
Customer,Jun,3379
Customer,Jun,3526
Customer,Jun,3284
Customer,Jun,3979
Subscriber,Jun,2715
Subscriber,Jun,2727
Subscriber,Jun,935
Customer,Jun,7686
Customer,Jun,1958
Customer,Jun,1696
Customer,Jun,59737
Customer,Jun,1919
Customer,Jun,4179
Customer,Jun,2872
Customer,Jun,5538
Customer,Jun,3824
Customer,Jun,198
Customer,Jun,243
Customer,Jun,12732
Customer,Jun,13686
Customer,Jun,13671
Customer,Jun,5049
Customer,Jun,4534
Customer,Jun,4533
Customer,Jun,5284
Customer,Jun,2261
Customer,Jun,3412
Customer,Jun,3371
Customer,Jun,2799
Customer,Jun,2755
Customer,Jun,13151
Customer,Jun,157
Customer,Jun,82613
Customer,Jun,2325
Customer,Jun,4741
Subscriber,Jun,1130
Customer,Jun,82444
Subscriber,Jun,9110
Customer,Jun,2114
Customer,Jun,8856
Subscriber,Jun,244
Customer,Jun,4217
Customer,Jun,7026
Customer,Jun,2267
Customer,Jun,131
Customer,Jun,2452
Customer,Jun,2444
Customer,Jun,565
Customer,Jun,7258
Customer,Jun,6071
Customer,Jun,2015
Customer,Jun,1567
Customer,Jun,7157
Customer,Jun,429
Subscriber,Jun,1723
Customer,Jun,3222
Customer,Jun,1000
Customer,Jun,5678
Customer,Jun,5428
Customer,Jun,5673
Customer,Jun,5639
Customer,Jun,2752
Customer,Jun,2013
Customer,Jun,2062
Customer,Jun,728
Customer,Jun,690
Customer,Jun,2822
Customer,Jun,6260
Customer,Jun,1664
Customer,Jun,5277
Customer,Jun,5213
Customer,Jun,50164
Customer,Jun,4715
Customer,Jun,3771
Customer,Jun,2771
Customer,Jun,2727
Customer,Jun,3842
Customer,Jun,3708
Customer,Jun,1633
Customer,Jun,7952
Customer,Jun,2130
Customer,Jun,1634
Customer,Jun,3047
Customer,Jun,1559
Customer,Jun,808
Subscriber,Jun,64
Subscriber,Jun,528
Customer,Jun,8080
Customer,Jun,3926
Customer,Jun,3913
Customer,Jun,139
Subscriber,Jun,837
Customer,Jun,3482
Subscriber,Jun,685
Customer,Jun,1827
Customer,Jun,4344
Customer,Jun,5725
Customer,Jun,5631
Customer,Jun,1214
Customer,Jun,1594
Customer,Jun,3534
Customer,Jun,1391
Customer,Jun,5829
Customer,Jun,293
Customer,Jun,1368
Customer,Jun,1167
Customer,Jun,1680
Customer,Jun,122
Customer,Jun,2938
Customer,Jun,670
Subscriber,Jun,640
Customer,Jun,2187
Customer,Jun,2611
Customer,Jun,2620
Subscriber,Jun,1206
Subscriber,Jun,1204
Customer,Jun,216
Customer,Jun,416
Subscriber,Jun,604
Customer,Jun,15520
Customer,Jun,7257
Subscriber,Jun,604
Customer,Jun,289
Customer,Jun,8458
Customer,Jun,270
Customer,Jun,8120
Customer,Jun,8159
Customer,Jun,2769
Subscriber,Jun,226
Customer,Jun,916
Customer,Jun,731
Customer,Jun,72283
Customer,Jun,2406
Customer,Jun,2221
Subscriber,Jun,646
Customer,Jun,2477
Customer,Jun,4263
Customer,Jun,1517
Customer,Jun,43440
Customer,Jun,1483
Customer,Jun,3127
Customer,Jun,3192
Customer,Jun,3017
Customer,Jun,3832
Customer,Jun,3144
Customer,Jun,1780
Customer,Jun,45095
Customer,Jun,57604
Customer,Jun,2507
Customer,Jun,3102
Customer,Jun,407
Customer,Jun,2352
Customer,Jun,2258
Customer,Jun,3435
Customer,Jun,7230
Customer,Jun,2903
Customer,Jun,3225
Customer,Jun,2589
Customer,Jun,120
Customer,Jun,687
Customer,Jun,40453
Subscriber,Jun,446
Customer,Jun,1629
Customer,Jun,5117
Customer,Jun,4897
Customer,Jun,4758
Customer,Jun,4222
Customer,Jun,4150
Customer,Jun,3505
Customer,Jun,4182
Customer,Jun,45494
Customer,Jun,4002
Customer,Jun,3558
Customer,Jun,3932
Customer,Jun,2105
Customer,Jun,2064
Customer,Jun,427
Customer,Jun,546
Customer,Jun,5337
Subscriber,Jun,763
Customer,Jun,4913
Customer,Jun,4459
Customer,Jun,4384
Customer,Jun,7384
Customer,Jun,7332
Customer,Jun,7244
Customer,Jun,7232
Customer,Jun,7184
Customer,Jun,7149
Customer,Jun,6088
Subscriber,Jun,1708
Customer,Jun,2418
Customer,Jun,2255
Customer,Jun,2224
Customer,Jun,5001
Customer,Jun,5002
Customer,Jun,4978
Customer,Jun,849
Customer,Jun,602
Subscriber,Jun,856
Customer,Jun,1843
Subscriber,Jun,972
Subscriber,Jun,2141
Customer,Jun,817
Subscriber,Jun,628
Subscriber,Jun,1365
Subscriber,Jun,703
Subscriber,Jun,595
Subscriber,Jun,567
Subscriber,Jun,11152
Subscriber,Jun,909
Customer,Jun,1916
Subscriber,Jun,2578
Customer,Jun,1065
Subscriber,Jun,87824
Customer,Jun,473
Customer,Jun,3250
Subscriber,Jun,295
Customer,Jun,3327
Subscriber,Jun,1540
Subscriber,Jun,1661
Subscriber,Jun,1086
Customer,Jun,125
Subscriber,Jun,1284
Customer,Jun,7367
Customer,Jun,2026
Customer,Jun,6858
Subscriber,Jun,1206
Subscriber,Jun,1198
Customer,Jun,320
Customer,Jun,2513
Customer,Jun,2127
Customer,Jun,2355
Customer,Jun,1702
Customer,Jun,1675
Customer,Jun,3335
Customer,Jun,3340
Customer,Jun,20535
Subscriber,Jun,757
Subscriber,Jun,2785
Subscriber,Jun,2853
Customer,Jun,899
Customer,Jun,526
Subscriber,Jun,2393
Customer,Jun,939
Customer,Jun,608
Customer,Jun,251
Subscriber,Jun,1693
Customer,Jun,13335
Subscriber,Jun,620
Customer,Jun,13254
Customer,Jun,13212
Customer,Jun,12228
Customer,Jun,426
Subscriber,Jun,1574
Subscriber,Jun,1569
Customer,Jun,3034
Customer,Jun,2929
Customer,Jun,5160
Customer,Jun,5046
Customer,Jun,3529
Customer,Jun,3193
Customer,Jun,85011
Customer,Jun,3814
Subscriber,Jun,1068
Customer,Jun,4952
Customer,Jun,4107
Subscriber,Jun,3915
Subscriber,Jun,1343
Subscriber,Jun,827
Customer,Jun,3733
Customer,Jun,87575
Customer,Jun,247
Customer,Jun,11164
Customer,Jun,3051
Customer,Jun,5001
Customer,Jun,878
Subscriber,Jun,915
Subscriber,Jun,273
Customer,Jun,3386
Subscriber,Jun,380
Customer,Jun,3334
Customer,Jun,5257
Subscriber,Jun,960
Customer,Jun,2089
Subscriber,Jun,768
Customer,Jun,380
Customer,Jun,1718
Customer,Jun,952
Customer,Jun,3314
Customer,Jun,913
Customer,Jun,1873
Customer,Jun,1320
Subscriber,Jun,555
Subscriber,Jun,452
Customer,Jun,6063
Customer,Jun,14200
Customer,Jun,2554
Customer,Jun,5664
Customer,Jun,5572
Subscriber,Jun,1008
Customer,Jun,3602
Customer,Jun,2243
Customer,Jun,2055
Customer,Jun,3558
Customer,Jun,12404
Subscriber,Jun,3089
Subscriber,Jun,407
Customer,Jun,12317
Customer,Jun,216
Subscriber,Jun,1807
Subscriber,Jun,1802
Customer,Jun,9321
Customer,Jun,655
Customer,Jun,8890
Customer,Jun,1061
Customer,Jun,3792
Customer,Jun,3540
Customer,Jun,1032
Customer,Jun,818
Customer,Jun,3467
Customer,Jun,2941
Subscriber,Jun,107
Customer,Jun,1084
Customer,Jun,1087
Customer,Jun,4547
Customer,Jun,4507
Customer,Jun,199
Customer,Jun,2903
Subscriber,Jun,864
Subscriber,Jun,485
Customer,Jun,4213
Customer,Jun,5231
Subscriber,Jun,721
Customer,Jun,474
Customer,Jun,5591
Subscriber,Jun,322
Subscriber,Jun,329
Customer,Jun,587
Customer,Jun,5636
Subscriber,Jun,1392
Subscriber,Jun,94
Customer,Jun,2455
Customer,Jun,7944
Customer,Jun,3374
Customer,Jun,3389
Customer,Jun,7221
Subscriber,Jun,388
Subscriber,Jun,376
Customer,Jun,1132
Customer,Jun,1185
Customer,Jun,777
Customer,Jun,1076
Customer,Jun,162
Customer,Jun,1017
Subscriber,Jun,1139
Subscriber,Jun,94
Customer,Jun,870
Customer,Jun,3564
Customer,Jun,671
Customer,Jun,109
Subscriber,Jun,461
Customer,Jun,5574
Customer,Jun,6455
Customer,Jun,2565
Customer,Jun,2447
Customer,Jun,2308
Customer,Jun,2493
Customer,Jun,5924
Customer,Jun,7641
Subscriber,Jun,1231
Customer,Jun,264
Customer,Jun,7639
Subscriber,Jun,58838
Customer,Jun,1187
Customer,Jun,7367
Customer,Jun,7294
Subscriber,Jun,344
Customer,Jun,3174
Customer,Jun,9820
Customer,Jun,3190
Customer,Jun,644
Subscriber,Jun,534
Customer,Jun,3944
Customer,Jun,4026
Subscriber,Jun,1469
Customer,Jun,663
Subscriber,Jun,912
Customer,Jun,4191
Customer,Jun,2896
Customer,Jun,2999
Customer,Jun,713
Customer,Jun,3996
Customer,Jun,983
Customer,Jun,1075
Subscriber,Jun,5840
Customer,Jun,3284
Customer,Jun,187
Customer,Jun,2704
Customer,Jun,250
Customer,Jun,3202
Customer,Jun,3078
Customer,Jun,120
Customer,Jun,116
Customer,Jun,9015
Customer,Jun,9503
Customer,Jun,235
Customer,Jun,2840
Subscriber,Jun,381
Customer,Jun,7630
Customer,Jun,66221
Subscriber,Jun,970
Customer,Jun,7322
Customer,Jun,340
Customer,Jun,3593
Subscriber,Jun,465
Customer,Jun,3187
Customer,Jun,3186
Customer,Jun,4786
Customer,Jun,456
Customer,Jun,4727
Subscriber,Jun,313
Customer,Jun,71442
Customer,Jun,2865
Customer,Jun,5253
Customer,Jun,5046
Customer,Jun,153
Customer,Jun,2280
Customer,Jun,4767
Subscriber,Jun,2044
Subscriber,Jun,925
Subscriber,Jun,161
Customer,Jun,155
Customer,Jun,70444
Customer,Jun,5604
Customer,Jun,8687
Customer,Jun,3054
Customer,Jun,1777
Customer,Jun,2600
Customer,Jun,84160
Customer,Jun,1400
Customer,Jun,2562
Customer,Jun,8424
Customer,Jun,3337
Customer,Jun,8334
Customer,Jun,486
Customer,Jun,1416
Customer,Jun,3297
Customer,Jun,2826
Customer,Jun,703
Customer,Jun,69898
Customer,Jun,86
Customer,Jun,3686
Customer,Jun,1456
Customer,Jun,8233
Subscriber,Jun,501
Customer,Jun,69406
Customer,Jun,5019
Customer,Jun,3485
Customer,Jun,5333
Customer,Jun,5515
Customer,Jun,5179
Customer,Jun,5342
Customer,Jun,6040
Customer,Jun,3750
Customer,Jun,2212
Subscriber,Jun,964
Customer,Jun,1178
Customer,Jun,1184
Customer,Jun,2043
Subscriber,Jun,2837
Subscriber,Jun,2849
Customer,Jun,3591
Customer,Jun,3323
Customer,Jun,53047
Customer,Jun,57079
Customer,Jun,1565
Customer,Jun,2952
Customer,Jun,632
Customer,Jun,3905
Customer,Jun,3855
Customer,Jun,2980
Customer,Jun,2884
Customer,Jun,3461
Customer,Jun,3311
Customer,Jun,3083
Customer,Jun,3458
Customer,Jun,2074
Customer,Jun,2117
Customer,Jun,1168
Customer,Jun,277
Subscriber,Jun,39204
Customer,Jun,4786
Subscriber,Jun,1377
Customer,Jun,4736
Customer,Jun,1567
Customer,Jun,5323
Customer,Jun,4309
Customer,Jun,5905
Customer,Jun,51304
Customer,Jun,51339
Customer,Jun,5404
Customer,Jun,5209
Customer,Jun,2416
Customer,Jun,2372
Customer,Jun,1879
Customer,Jun,4749
Customer,Jun,5756
Customer,Jun,8219
Subscriber,Jun,69109
Customer,Jun,1648
Subscriber,Jun,1048
Customer,Jun,2935
Subscriber,Jun,3918
Customer,Jun,2935
Subscriber,Jun,2826
Customer,Jun,2297
Customer,Jun,1740
Customer,Jun,2156
Customer,Jun,4456
Customer,Jun,2108
Customer,Jun,1986
Subscriber,Jun,4931
Customer,Jun,3924
Subscriber,Jun,94
Subscriber,Jun,757
Customer,Jun,2103
Customer,Jun,61617
Subscriber,Jun,2283
Customer,Jun,1733
Customer,Jun,5617
Customer,Jun,1875
Subscriber,Jun,2692
Customer,Jun,7698
Subscriber,Jun,385
Subscriber,Jun,43265
Customer,Jun,43306
Customer,Jun,5076
Customer,Jun,2278
Customer,Jun,4093
Subscriber,Jun,2582
Subscriber,Jun,2571
Customer,Jun,2589
Customer,Jun,6083
Customer,Jun,4460
Customer,Jun,3963
Customer,Jun,2936
Customer,Jun,2882
Customer,Jun,4770
Customer,Jun,2497
Customer,Jun,2503
Customer,Jun,4742
Customer,Jun,1270
Customer,Jun,4094
Customer,Jun,5357
Customer,Jun,4948
Customer,Jun,3958
Customer,Jun,3241
Customer,Jun,1974
Customer,Jun,1556
Customer,Jun,4048
Customer,Jun,3369
Customer,Jun,4367
Customer,Jun,4234
Subscriber,Jun,3280
Subscriber,Jun,1188
Customer,Jun,4056
Customer,Jun,780
Customer,Jun,3359
Customer,Jun,4404
Customer,Jun,3956
Customer,Jun,2046
Customer,Jun,3062
Customer,Jun,2799
Customer,Jun,5977
Customer,Jun,3051
Customer,Jun,5852
Customer,Jun,2727
Customer,Jun,4848
Subscriber,Jun,296
Customer,Jun,2610
Customer,Jun,3200
Subscriber,Jun,1080
Subscriber,Jun,1659
Subscriber,Jun,373
Customer,Jun,5476
Customer,Jun,2477
Customer,Jun,2458
Subscriber,Jun,327
Subscriber,Jun,7798
Customer,Jun,2946
Customer,Jun,1009
Customer,Jun,980
Customer,Jun,2954
Customer,Jun,806
Customer,Jun,2565
Customer,Jun,965
Customer,Jun,934
Customer,Jun,3015
Customer,Jun,2982
Customer,Jun,3013
Subscriber,Jun,1988
Customer,Jun,806
Customer,Jun,746
Customer,Jun,1361
Customer,Jun,447
Customer,Jun,1027
Customer,Jun,1126
Customer,Jun,5715
Customer,Jun,5490
Subscriber,Jun,287
Customer,Jun,784
Customer,Jun,2471
Customer,Jun,1491
Customer,Jun,5321
Customer,Jun,3505
Customer,Jun,3467
Customer,Jun,5264
Customer,Jun,2761
Customer,Jun,2746
Customer,Jun,1945
Customer,Jun,406
Customer,Jun,8468
Customer,Jun,8411
Customer,Jun,1595
Customer,Jun,8381
Customer,Jun,207
Customer,Jun,1509
Customer,Jun,1479
Customer,Jun,1874
Customer,Jun,1834
Customer,Jun,3278
Customer,Jun,3309
Customer,Jun,877
Customer,Jun,55358
Customer,Jun,3382
Customer,Jun,3193
Customer,Jun,2992
Subscriber,Jun,301
Customer,Jun,4131
Customer,Jun,43085
Customer,Jun,1548
Customer,Jun,3522
Customer,Jun,1204
Customer,Jun,3470
Subscriber,Jun,537
Customer,Jun,4016
Customer,Jun,4003
Customer,Jun,778
Customer,Jun,2889
Customer,Jun,2655
Customer,Jun,2527
Customer,Jun,8862
Customer,Jun,17791
Customer,Jun,2163
Customer,Jun,3416
Subscriber,Jun,1224
Customer,Jun,285
Customer,Jun,2190
Customer,Jun,2124
Customer,Jun,2202
Customer,Jun,1867
Customer,Jun,904
Customer,Jun,782
Customer,Jun,3232
Customer,Jun,3237
Customer,Jun,3140
Customer,Jun,2316
Customer,Jun,2314
Customer,Jun,2050
Subscriber,Jun,610
Customer,Jun,1321
Customer,Jun,2453
Customer,Jun,1823
Customer,Jun,90646
Subscriber,Jun,740
Subscriber,Jun,838
Subscriber,Jun,1885
Customer,Jun,123
Customer,Jun,2512
Subscriber,Jun,1269
Customer,Jun,1246
Subscriber,Jun,807
Subscriber,Jun,478
Subscriber,Jun,1102
Customer,Jun,712
Customer,Jun,5097
Customer,Jun,1010
Subscriber,Jun,438
Subscriber,Jun,2463
Customer,Jun,400
Subscriber,Jun,726
Customer,Jun,606
Subscriber,Jun,665
Customer,Jun,3536
Subscriber,Jun,336
Subscriber,Jun,368
Customer,Jun,801
Subscriber,Jun,362
Customer,Jun,744
Subscriber,Jun,1207
Customer,Jun,1236
Subscriber,Jun,574
Customer,Jun,2507
Subscriber,Jun,7379
Customer,Jun,2483
Customer,Jun,7333
Customer,Jun,770
Subscriber,Jun,902
Customer,Jun,1137
Subscriber,Jun,1157
Subscriber,Jun,540
Subscriber,Jun,27590
Customer,Jun,1264
Subscriber,Jun,264
Customer,Jun,3003
Customer,Jun,478
Customer,Jun,1752
Customer,Jun,5645
Customer,Jun,3277
Customer,Jun,3195
Subscriber,Jun,403
Customer,Jun,843
Customer,Jun,1835
Customer,Jun,190
Customer,Jun,1388
Customer,Jun,1743
Subscriber,Jun,1335
Customer,Jun,1649
Customer,Jun,1839
Customer,Jun,1685
Customer,Jun,6608
Customer,Jun,4047
Customer,Jun,160
Subscriber,Jun,1911
Subscriber,Jun,527
Customer,Jun,2033
Customer,Jun,524
Subscriber,Jun,1957
Customer,Jun,1409
Customer,Jun,1249
Subscriber,Jun,1087
Customer,Jun,3952
Subscriber,Jun,557
Customer,Jun,689
